project,issuekey,issuetype,from_flow_id,to_flow_id,cycle,rolling_cycle
BBSDEV,BBSDEV-16640,Task,,1000001,48.0,48.0
BBSDEV,BBSDEV-16640,Task,1000001,2000006,,48.0
BBSDEV,BBSDEV-16641,Task,,1000001,215.0,215.0
BBSDEV,BBSDEV-16641,Task,1000001,2010014,0.0,215.0
BBSDEV,BBSDEV-16641,Task,2010014,3010003,0.0,215.0
BBSDEV,BBSDEV-16641,Task,3010003,4000006,,215.0
BBSDEV,BBSDEV-16642,Bug,,1015900,2.0,2.0
BBSDEV,BBSDEV-16642,Bug,1015900,2000006,,2.0
BBSDEV,BBSDEV-16647,Epic,,1000001,157.0,157.0
BBSDEV,BBSDEV-16647,Epic,1000001,2010006,0.0,157.0
BBSDEV,BBSDEV-16647,Epic,2010006,3014003,0.0,157.0
BBSDEV,BBSDEV-16647,Epic,3014003,4014002,,157.0
BBSDEV,BBSDEV-16648,Task,,1000001,12.0,12.0
BBSDEV,BBSDEV-16648,Task,1000001,2010014,0.0,12.0
BBSDEV,BBSDEV-16648,Task,2010014,3010003,0.0,12.0
BBSDEV,BBSDEV-16648,Task,3010003,4012101,0.0,12.0
BBSDEV,BBSDEV-16648,Task,4012101,5000006,,12.0
BBSDEV,BBSDEV-16651,Bug,,1015900,10.0,10.0
BBSDEV,BBSDEV-16651,Bug,1015900,2000001,0.0,10.0
BBSDEV,BBSDEV-16651,Bug,2000001,3010014,0.0,10.0
BBSDEV,BBSDEV-16651,Bug,3010014,4000006,,10.0
BBSDEV,BBSDEV-16652,Task,,1000001,10.0,10.0
BBSDEV,BBSDEV-16652,Task,1000001,2000006,,10.0
BBSDEV,BBSDEV-16657,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-16657,Task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-16657,Task,2010014,3010003,5.0,5.0
BBSDEV,BBSDEV-16657,Task,3010003,4000006,77.0,82.0
BBSDEV,BBSDEV-16657,Task,4000006,5015900,-15.0,67.0
BBSDEV,BBSDEV-16657,Task,5015900,6000001,65.0,132.0
BBSDEV,BBSDEV-16657,Task,6000001,7000006,0.0,132.0
BBSDEV,BBSDEV-16657,Task,7000006,8000001,188.0,320.0
BBSDEV,BBSDEV-16657,Task,8000001,9010014,5.0,325.0
BBSDEV,BBSDEV-16657,Task,9010014,10010003,0.0,325.0
BBSDEV,BBSDEV-16657,Task,10010003,11000006,,325.0
BBSDEV,BBSDEV-16658,Task,,1000001,13.0,13.0
BBSDEV,BBSDEV-16658,Task,1000001,2010014,0.0,13.0
BBSDEV,BBSDEV-16658,Task,2010014,3010003,0.0,13.0
BBSDEV,BBSDEV-16658,Task,3010003,4000006,,13.0
BBSDEV,BBSDEV-16659,Task,,1000001,29.0,29.0
BBSDEV,BBSDEV-16659,Task,1000001,2010014,4.0,33.0
BBSDEV,BBSDEV-16659,Task,2010014,3010003,0.0,33.0
BBSDEV,BBSDEV-16659,Task,3010003,4000006,,33.0
BBSDEV,BBSDEV-16660,Task,,1000001,27.0,27.0
BBSDEV,BBSDEV-16660,Task,1000001,2010014,2.0,29.0
BBSDEV,BBSDEV-16660,Task,2010014,3010003,4.0,33.0
BBSDEV,BBSDEV-16660,Task,3010003,4000006,,33.0
BBSDEV,BBSDEV-16662,Task,,1000001,15.0,15.0
BBSDEV,BBSDEV-16662,Task,1000001,2010014,4.0,19.0
BBSDEV,BBSDEV-16662,Task,2010014,3010003,1.0,20.0
BBSDEV,BBSDEV-16662,Task,3010003,4000006,,20.0
BBSDEV,BBSDEV-16664,Task,,1000001,37.0,37.0
BBSDEV,BBSDEV-16664,Task,1000001,2000006,,37.0
BBSDEV,BBSDEV-16665,Task,,1000001,19.0,19.0
BBSDEV,BBSDEV-16665,Task,1000001,2010014,0.0,19.0
BBSDEV,BBSDEV-16665,Task,2010014,3000006,,19.0
BBSDEV,BBSDEV-16668,Task,,1000001,37.0,37.0
BBSDEV,BBSDEV-16668,Task,1000001,2000006,,37.0
BBSDEV,BBSDEV-16674,Task,,1000001,12.0,12.0
BBSDEV,BBSDEV-16674,Task,1000001,2010014,0.0,12.0
BBSDEV,BBSDEV-16674,Task,2010014,3010003,0.0,12.0
BBSDEV,BBSDEV-16674,Task,3010003,4000006,,12.0
BBSDEV,BBSDEV-16676,Improvement,,1000001,0.0,0.0
BBSDEV,BBSDEV-16676,Improvement,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-16676,Improvement,2010014,3010003,0.0,0.0
BBSDEV,BBSDEV-16676,Improvement,3010003,4000006,,0.0
BBSDEV,BBSDEV-16679,Bug,,1015900,5.0,5.0
BBSDEV,BBSDEV-16679,Bug,1015900,2000001,12.0,17.0
BBSDEV,BBSDEV-16679,Bug,2000001,3000006,,17.0
BBSDEV,BBSDEV-16680,Bug,,1015900,11.0,11.0
BBSDEV,BBSDEV-16680,Bug,1015900,2000001,16.0,27.0
BBSDEV,BBSDEV-16680,Bug,2000001,3010014,3.0,30.0
BBSDEV,BBSDEV-16680,Bug,3010014,4010003,0.0,30.0
BBSDEV,BBSDEV-16680,Bug,4010003,5000006,,30.0
BBSDEV,BBSDEV-16681,Bug,,1015900,6.0,6.0
BBSDEV,BBSDEV-16681,Bug,1015900,2000001,0.0,6.0
BBSDEV,BBSDEV-16681,Bug,2000001,3010014,0.0,6.0
BBSDEV,BBSDEV-16681,Bug,3010014,4010003,4.0,10.0
BBSDEV,BBSDEV-16681,Bug,4010003,5000006,,10.0
BBSDEV,BBSDEV-16682,Bug,,1015900,6.0,6.0
BBSDEV,BBSDEV-16682,Bug,1015900,2000001,0.0,6.0
BBSDEV,BBSDEV-16682,Bug,2000001,3010014,4.0,10.0
BBSDEV,BBSDEV-16682,Bug,3010014,4010003,1.0,11.0
BBSDEV,BBSDEV-16682,Bug,4010003,5000006,,11.0
BBSDEV,BBSDEV-16683,Bug,,1015900,11.0,11.0
BBSDEV,BBSDEV-16683,Bug,1015900,2000001,0.0,11.0
BBSDEV,BBSDEV-16683,Bug,2000001,3010014,0.0,11.0
BBSDEV,BBSDEV-16683,Bug,3010014,4010003,0.0,11.0
BBSDEV,BBSDEV-16683,Bug,4010003,5000006,3.0,14.0
BBSDEV,BBSDEV-16683,Bug,5000006,6000001,40.0,54.0
BBSDEV,BBSDEV-16683,Bug,6000001,7000006,,54.0
BBSDEV,BBSDEV-16686,Bug,,1015900,5.0,5.0
BBSDEV,BBSDEV-16686,Bug,1015900,2000001,0.0,5.0
BBSDEV,BBSDEV-16686,Bug,2000001,3010014,2.0,7.0
BBSDEV,BBSDEV-16686,Bug,3010014,4010003,0.0,7.0
BBSDEV,BBSDEV-16686,Bug,4010003,5000006,,7.0
BBSDEV,BBSDEV-16688,Bug,,1015900,11.0,11.0
BBSDEV,BBSDEV-16688,Bug,1015900,2000001,2.0,13.0
BBSDEV,BBSDEV-16688,Bug,2000001,3000006,,13.0
BBSDEV,BBSDEV-16689,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-16689,Bug,1015900,2000001,11.0,11.0
BBSDEV,BBSDEV-16689,Bug,2000001,3010014,0.0,11.0
BBSDEV,BBSDEV-16689,Bug,3010014,4010003,1.0,12.0
BBSDEV,BBSDEV-16689,Bug,4010003,5000006,,12.0
BBSDEV,BBSDEV-16690,Sub-task,,1015900,11.0,11.0
BBSDEV,BBSDEV-16690,Sub-task,1015900,2000001,23.0,34.0
BBSDEV,BBSDEV-16690,Sub-task,2000001,3000006,,34.0
BBSDEV,BBSDEV-16692,Bug,,1015900,11.0,11.0
BBSDEV,BBSDEV-16692,Bug,1015900,2000001,22.0,33.0
BBSDEV,BBSDEV-16692,Bug,2000001,3010014,11.0,44.0
BBSDEV,BBSDEV-16692,Bug,3010014,4010003,0.0,44.0
BBSDEV,BBSDEV-16692,Bug,4010003,5000006,,44.0
BBSDEV,BBSDEV-16693,Bug,,1015900,11.0,11.0
BBSDEV,BBSDEV-16693,Bug,1015900,2000001,6.0,17.0
BBSDEV,BBSDEV-16693,Bug,2000001,3010014,0.0,17.0
BBSDEV,BBSDEV-16693,Bug,3010014,4010003,0.0,17.0
BBSDEV,BBSDEV-16693,Bug,4010003,5000006,0.0,17.0
BBSDEV,BBSDEV-16693,Bug,5000006,6010006,0.0,17.0
BBSDEV,BBSDEV-16693,Bug,6010006,7000006,,17.0
BBSDEV,BBSDEV-16694,Improvement,,1000001,5.0,5.0
BBSDEV,BBSDEV-16694,Improvement,1000001,2000006,,5.0
BBSDEV,BBSDEV-16700,Sub-task,,1000001,0.0,0.0
BBSDEV,BBSDEV-16700,Sub-task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-16700,Sub-task,2010014,3010003,7.0,7.0
BBSDEV,BBSDEV-16700,Sub-task,3010003,4000006,,7.0
BBSDEV,BBSDEV-16702,Sub-task,,1000001,0.0,0.0
BBSDEV,BBSDEV-16702,Sub-task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-16702,Sub-task,2010014,3010003,3.0,3.0
BBSDEV,BBSDEV-16702,Sub-task,3010003,4000006,,3.0
BBSDEV,BBSDEV-16708,Task,,1000001,148.0,148.0
BBSDEV,BBSDEV-16708,Task,1000001,2010014,0.0,148.0
BBSDEV,BBSDEV-16708,Task,2010014,3000006,,148.0
BBSDEV,BBSDEV-16709,Task,,1000001,190.0,190.0
BBSDEV,BBSDEV-16709,Task,1000001,2000006,,190.0
BBSDEV,BBSDEV-16710,Task,,1000001,190.0,190.0
BBSDEV,BBSDEV-16710,Task,1000001,2000006,,190.0
BBSDEV,BBSDEV-16711,Task,,1000001,28.0,28.0
BBSDEV,BBSDEV-16711,Task,1000001,2010014,14.0,42.0
BBSDEV,BBSDEV-16711,Task,2010014,3000001,7.0,49.0
BBSDEV,BBSDEV-16711,Task,3000001,4010014,0.0,49.0
BBSDEV,BBSDEV-16711,Task,4010014,5010003,1.0,50.0
BBSDEV,BBSDEV-16711,Task,5010003,6000006,,50.0
BBSDEV,BBSDEV-16715,Task,,1000001,17.0,17.0
BBSDEV,BBSDEV-16715,Task,1000001,2000006,,17.0
BBSDEV,BBSDEV-16716,Bug,,1015900,3.0,3.0
BBSDEV,BBSDEV-16716,Bug,1015900,2000001,0.0,3.0
BBSDEV,BBSDEV-16716,Bug,2000001,3000006,,3.0
BBSDEV,BBSDEV-16717,Bug,,1015900,8.0,8.0
BBSDEV,BBSDEV-16717,Bug,1015900,2000001,20.0,28.0
BBSDEV,BBSDEV-16717,Bug,2000001,3010014,0.0,28.0
BBSDEV,BBSDEV-16717,Bug,3010014,4010003,0.0,28.0
BBSDEV,BBSDEV-16717,Bug,4010003,5000006,,28.0
BBSDEV,BBSDEV-16718,Bug,,1015900,8.0,8.0
BBSDEV,BBSDEV-16718,Bug,1015900,2000001,2.0,10.0
BBSDEV,BBSDEV-16718,Bug,2000001,3010014,0.0,10.0
BBSDEV,BBSDEV-16718,Bug,3010014,4000006,,10.0
BBSDEV,BBSDEV-16719,Bug,,1015900,3.0,3.0
BBSDEV,BBSDEV-16719,Bug,1015900,2000001,0.0,3.0
BBSDEV,BBSDEV-16719,Bug,2000001,3010014,0.0,3.0
BBSDEV,BBSDEV-16719,Bug,3010014,4010003,0.0,3.0
BBSDEV,BBSDEV-16719,Bug,4010003,5000006,,3.0
BBSDEV,BBSDEV-16720,Bug,,1015900,8.0,8.0
BBSDEV,BBSDEV-16720,Bug,1015900,2000001,19.0,27.0
BBSDEV,BBSDEV-16720,Bug,2000001,3000006,,27.0
BBSDEV,BBSDEV-16721,Bug,,1015900,8.0,8.0
BBSDEV,BBSDEV-16721,Bug,1015900,2000001,2.0,10.0
BBSDEV,BBSDEV-16721,Bug,2000001,3000006,,10.0
BBSDEV,BBSDEV-16725,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-16725,Bug,1015900,2000001,0.0,0.0
BBSDEV,BBSDEV-16725,Bug,2000001,3010014,3.0,3.0
BBSDEV,BBSDEV-16725,Bug,3010014,4000006,,3.0
BBSDEV,BBSDEV-16728,Bug,,1015900,7.0,7.0
BBSDEV,BBSDEV-16728,Bug,1015900,2000001,17.0,24.0
BBSDEV,BBSDEV-16728,Bug,2000001,3000006,,24.0
BBSDEV,BBSDEV-16729,Sub-task,,1015900,7.0,7.0
BBSDEV,BBSDEV-16729,Sub-task,1015900,2000001,23.0,30.0
BBSDEV,BBSDEV-16729,Sub-task,2000001,3000006,,30.0
BBSDEV,BBSDEV-16730,Sub-task,,1015900,7.0,7.0
BBSDEV,BBSDEV-16730,Sub-task,1015900,2000001,23.0,30.0
BBSDEV,BBSDEV-16730,Sub-task,2000001,3000006,,30.0
BBSDEV,BBSDEV-16735,Epic,,1000001,139.0,139.0
BBSDEV,BBSDEV-16735,Epic,1000001,2010006,0.0,139.0
BBSDEV,BBSDEV-16735,Epic,2010006,3014002,182.0,321.0
BBSDEV,BBSDEV-16735,Epic,3014002,4010001,,321.0
BBSDEV,BBSDEV-16736,Task,,1000001,9.0,9.0
BBSDEV,BBSDEV-16736,Task,1000001,2000006,,9.0
BBSDEV,BBSDEV-16739,Bug,,1015900,7.0,7.0
BBSDEV,BBSDEV-16739,Bug,1015900,2000001,43.0,50.0
BBSDEV,BBSDEV-16739,Bug,2000001,3010014,0.0,50.0
BBSDEV,BBSDEV-16739,Bug,3010014,4010003,0.0,50.0
BBSDEV,BBSDEV-16739,Bug,4010003,5000006,,50.0
BBSDEV,BBSDEV-16740,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-16740,Bug,1015900,2000001,48.0,48.0
BBSDEV,BBSDEV-16740,Bug,2000001,3010014,13.0,61.0
BBSDEV,BBSDEV-16740,Bug,3010014,4000006,,61.0
BBSDEV,BBSDEV-16741,Initiative,,1000001,138.0,138.0
BBSDEV,BBSDEV-16741,Initiative,1000001,2010006,0.0,138.0
BBSDEV,BBSDEV-16741,Initiative,2010006,3014003,0.0,138.0
BBSDEV,BBSDEV-16741,Initiative,3014003,4014002,202.0,340.0
BBSDEV,BBSDEV-16741,Initiative,4014002,5010001,,340.0
BBSDEV,BBSDEV-16742,Task,,1000001,5.0,5.0
BBSDEV,BBSDEV-16742,Task,1000001,2010014,0.0,5.0
BBSDEV,BBSDEV-16742,Task,2010014,3010003,2.0,7.0
BBSDEV,BBSDEV-16742,Task,3010003,4000006,,7.0
BBSDEV,BBSDEV-16745,Sub-task,,1000001,3.0,3.0
BBSDEV,BBSDEV-16745,Sub-task,1000001,2010014,0.0,3.0
BBSDEV,BBSDEV-16745,Sub-task,2010014,3010003,0.0,3.0
BBSDEV,BBSDEV-16745,Sub-task,3010003,4000006,,3.0
BBSDEV,BBSDEV-16746,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-16746,Bug,1015900,2000001,0.0,0.0
BBSDEV,BBSDEV-16746,Bug,2000001,3010014,0.0,0.0
BBSDEV,BBSDEV-16746,Bug,3010014,4010003,2.0,2.0
BBSDEV,BBSDEV-16746,Bug,4010003,5000006,,2.0
BBSDEV,BBSDEV-16750,Task,,1000001,25.0,25.0
BBSDEV,BBSDEV-16750,Task,1000001,2000006,,25.0
BBSDEV,BBSDEV-16752,Sub-task,,1000001,0.0,0.0
BBSDEV,BBSDEV-16752,Sub-task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-16752,Sub-task,2010014,3000006,,0.0
BBSDEV,BBSDEV-16753,Sub-task,,1000001,0.0,0.0
BBSDEV,BBSDEV-16753,Sub-task,1000001,2010014,1.0,1.0
BBSDEV,BBSDEV-16753,Sub-task,2010014,3000006,,1.0
BBSDEV,BBSDEV-16754,Sub-task,,1000001,0.0,0.0
BBSDEV,BBSDEV-16754,Sub-task,1000001,2010014,2.0,2.0
BBSDEV,BBSDEV-16754,Sub-task,2010014,3010003,0.0,2.0
BBSDEV,BBSDEV-16754,Sub-task,3010003,4000006,,2.0
BBSDEV,BBSDEV-16756,Sub-task,,1000001,3.0,3.0
BBSDEV,BBSDEV-16756,Sub-task,1000001,2010014,0.0,3.0
BBSDEV,BBSDEV-16756,Sub-task,2010014,3000006,,3.0
BBSDEV,BBSDEV-16759,Sub-task,,1000001,6.0,6.0
BBSDEV,BBSDEV-16759,Sub-task,1000001,2010014,2.0,8.0
BBSDEV,BBSDEV-16759,Sub-task,2010014,3000006,,8.0
BBSDEV,BBSDEV-16760,Sub-task,,1000001,6.0,6.0
BBSDEV,BBSDEV-16760,Sub-task,1000001,2010014,2.0,8.0
BBSDEV,BBSDEV-16760,Sub-task,2010014,3000006,,8.0
BBSDEV,BBSDEV-16764,Task,,1000001,6.0,6.0
BBSDEV,BBSDEV-16764,Task,1000001,2010014,0.0,6.0
BBSDEV,BBSDEV-16764,Task,2010014,3010003,0.0,6.0
BBSDEV,BBSDEV-16764,Task,3010003,4000006,,6.0
BBSDEV,BBSDEV-16765,Task,,1000001,6.0,6.0
BBSDEV,BBSDEV-16765,Task,1000001,2000006,,6.0
BBSDEV,BBSDEV-16766,Task,,1000001,13.0,13.0
BBSDEV,BBSDEV-16766,Task,1000001,2010014,3.0,16.0
BBSDEV,BBSDEV-16766,Task,2010014,3010003,3.0,19.0
BBSDEV,BBSDEV-16766,Task,3010003,4000006,,19.0
BBSDEV,BBSDEV-16768,Sub-task,,1000001,23.0,23.0
BBSDEV,BBSDEV-16768,Sub-task,1000001,2010014,10.0,33.0
BBSDEV,BBSDEV-16768,Sub-task,2010014,3000006,,33.0
BBSDEV,BBSDEV-16769,Sub-task,,1000001,23.0,23.0
BBSDEV,BBSDEV-16769,Sub-task,1000001,2010014,10.0,33.0
BBSDEV,BBSDEV-16769,Sub-task,2010014,3000006,,33.0
BBSDEV,BBSDEV-16770,Sub-task,,1000001,0.0,0.0
BBSDEV,BBSDEV-16770,Sub-task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-16770,Sub-task,2010014,3010003,1.0,1.0
BBSDEV,BBSDEV-16770,Sub-task,3010003,4000006,,1.0
BBSDEV,BBSDEV-16775,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-16775,Task,1000001,2010014,68.0,68.0
BBSDEV,BBSDEV-16775,Task,2010014,3000006,,68.0
BBSDEV,BBSDEV-16778,Epic,,1000001,130.0,130.0
BBSDEV,BBSDEV-16778,Epic,1000001,2010006,,130.0
BBSDEV,BBSDEV-16779,Sub-task,,1000001,0.0,0.0
BBSDEV,BBSDEV-16779,Sub-task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-16779,Sub-task,2010014,3010003,4.0,4.0
BBSDEV,BBSDEV-16779,Sub-task,3010003,4000006,,4.0
BBSDEV,BBSDEV-16784,Sub-task,,1000001,0.0,0.0
BBSDEV,BBSDEV-16784,Sub-task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-16784,Sub-task,2010014,3010003,2.0,2.0
BBSDEV,BBSDEV-16784,Sub-task,3010003,4000006,,2.0
BBSDEV,BBSDEV-16785,Task,,1000001,280.0,280.0
BBSDEV,BBSDEV-16785,Task,1000001,2000006,,280.0
BBSDEV,BBSDEV-16786,Task,,1000001,39.0,39.0
BBSDEV,BBSDEV-16786,Task,1000001,2000006,,39.0
BBSDEV,BBSDEV-16787,Task,,1000001,62.0,62.0
BBSDEV,BBSDEV-16787,Task,1000001,2000006,,62.0
BBSDEV,BBSDEV-16788,Sub-task,,1000001,10.0,10.0
BBSDEV,BBSDEV-16788,Sub-task,1000001,2000006,,10.0
BBSDEV,BBSDEV-16791,Task,,1000001,5.0,5.0
BBSDEV,BBSDEV-16791,Task,1000001,2010014,5.0,10.0
BBSDEV,BBSDEV-16791,Task,2010014,3010003,1.0,11.0
BBSDEV,BBSDEV-16791,Task,3010003,4000006,,11.0
BBSDEV,BBSDEV-16801,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-16801,Bug,1015900,2000001,13.0,13.0
BBSDEV,BBSDEV-16801,Bug,2000001,3010014,0.0,13.0
BBSDEV,BBSDEV-16801,Bug,3010014,4010003,2.0,15.0
BBSDEV,BBSDEV-16801,Bug,4010003,5000006,,15.0
BBSDEV,BBSDEV-16803,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-16803,Bug,1015900,2000001,17.0,17.0
BBSDEV,BBSDEV-16803,Bug,2000001,3010014,0.0,17.0
BBSDEV,BBSDEV-16803,Bug,3010014,4010003,0.0,17.0
BBSDEV,BBSDEV-16803,Bug,4010003,5000006,,17.0
BBSDEV,BBSDEV-16805,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-16805,Bug,1015900,2000001,32.0,32.0
BBSDEV,BBSDEV-16805,Bug,2000001,3010014,0.0,32.0
BBSDEV,BBSDEV-16805,Bug,3010014,4010003,0.0,32.0
BBSDEV,BBSDEV-16805,Bug,4010003,5000006,,32.0
BBSDEV,BBSDEV-16808,Epic,,1000001,9.0,9.0
BBSDEV,BBSDEV-16808,Epic,1000001,2010014,7.0,16.0
BBSDEV,BBSDEV-16808,Epic,2010014,3010003,0.0,16.0
BBSDEV,BBSDEV-16808,Epic,3010003,4010014,110.0,126.0
BBSDEV,BBSDEV-16808,Epic,4010014,5014002,261.0,387.0
BBSDEV,BBSDEV-16808,Epic,5014002,6010001,,387.0
BBSDEV,BBSDEV-16810,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-16810,Bug,1015900,2000001,0.0,0.0
BBSDEV,BBSDEV-16810,Bug,2000001,3010014,1.0,1.0
BBSDEV,BBSDEV-16810,Bug,3010014,4010003,0.0,1.0
BBSDEV,BBSDEV-16810,Bug,4010003,5000006,,1.0
BBSDEV,BBSDEV-16811,Sub-task,,1000001,1.0,1.0
BBSDEV,BBSDEV-16811,Sub-task,1000001,2010014,0.0,1.0
BBSDEV,BBSDEV-16811,Sub-task,2010014,3010003,0.0,1.0
BBSDEV,BBSDEV-16811,Sub-task,3010003,4000006,,1.0
BBSDEV,BBSDEV-16815,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-16815,Task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-16815,Task,2010014,3000006,,0.0
BBSDEV,BBSDEV-16819,Sub-task,,1000001,0.0,0.0
BBSDEV,BBSDEV-16819,Sub-task,1000001,2010014,15.0,15.0
BBSDEV,BBSDEV-16819,Sub-task,2010014,3000006,,15.0
BBSDEV,BBSDEV-16822,Sub-task,,1000001,10.0,10.0
BBSDEV,BBSDEV-16822,Sub-task,1000001,2000006,,10.0
BBSDEV,BBSDEV-16828,Sub-task,,1000001,21.0,21.0
BBSDEV,BBSDEV-16828,Sub-task,1000001,2000006,,21.0
BBSDEV,BBSDEV-16830,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-16830,Bug,1015900,2000001,41.0,41.0
BBSDEV,BBSDEV-16830,Bug,2000001,3010014,0.0,41.0
BBSDEV,BBSDEV-16830,Bug,3010014,4010003,0.0,41.0
BBSDEV,BBSDEV-16830,Bug,4010003,5000006,,41.0
BBSDEV,BBSDEV-16832,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-16832,Bug,1015900,2000001,35.0,35.0
BBSDEV,BBSDEV-16832,Bug,2000001,3010006,0.0,35.0
BBSDEV,BBSDEV-16832,Bug,3010006,4000006,,35.0
BBSDEV,BBSDEV-16838,Epic,,1000001,125.0,125.0
BBSDEV,BBSDEV-16838,Epic,1000001,2010006,,125.0
BBSDEV,BBSDEV-16841,Sub-task,,1000001,22.0,22.0
BBSDEV,BBSDEV-16841,Sub-task,1000001,2010014,0.0,22.0
BBSDEV,BBSDEV-16841,Sub-task,2010014,3010003,0.0,22.0
BBSDEV,BBSDEV-16841,Sub-task,3010003,4000006,,22.0
BBSDEV,BBSDEV-16842,Sub-task,,1000001,1.0,1.0
BBSDEV,BBSDEV-16842,Sub-task,1000001,2010014,0.0,1.0
BBSDEV,BBSDEV-16842,Sub-task,2010014,3010003,0.0,1.0
BBSDEV,BBSDEV-16842,Sub-task,3010003,4000006,,1.0
BBSDEV,BBSDEV-16843,Sub-task,,1000001,0.0,0.0
BBSDEV,BBSDEV-16843,Sub-task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-16843,Sub-task,2010014,3010003,1.0,1.0
BBSDEV,BBSDEV-16843,Sub-task,3010003,4000006,,1.0
BBSDEV,BBSDEV-16850,Bug,,1015900,5.0,5.0
BBSDEV,BBSDEV-16850,Bug,1015900,2000001,3.0,8.0
BBSDEV,BBSDEV-16850,Bug,2000001,3010014,0.0,8.0
BBSDEV,BBSDEV-16850,Bug,3010014,4010003,2.0,10.0
BBSDEV,BBSDEV-16850,Bug,4010003,5000006,,10.0
BBSDEV,BBSDEV-16851,Bug,,1015900,5.0,5.0
BBSDEV,BBSDEV-16851,Bug,1015900,2000001,6.0,11.0
BBSDEV,BBSDEV-16851,Bug,2000001,3010014,0.0,11.0
BBSDEV,BBSDEV-16851,Bug,3010014,4010003,0.0,11.0
BBSDEV,BBSDEV-16851,Bug,4010003,5010006,20.0,31.0
BBSDEV,BBSDEV-16851,Bug,5010006,6000006,,31.0
BBSDEV,BBSDEV-16853,Task,,1000001,0.0,0.0
BBSDEV,BBSDEV-16853,Task,1000001,2010014,11.0,11.0
BBSDEV,BBSDEV-16853,Task,2010014,3010006,65.0,76.0
BBSDEV,BBSDEV-16853,Task,3010006,4000006,,76.0
BBSDEV,BBSDEV-16854,Bug,,1015900,5.0,5.0
BBSDEV,BBSDEV-16854,Bug,1015900,2000001,6.0,11.0
BBSDEV,BBSDEV-16854,Bug,2000001,3010014,0.0,11.0
BBSDEV,BBSDEV-16854,Bug,3010014,4010003,0.0,11.0
BBSDEV,BBSDEV-16854,Bug,4010003,5000006,,11.0
BBSDEV,BBSDEV-16858,Bug,,1015900,0.0,0.0
BBSDEV,BBSDEV-16858,Bug,1015900,2000006,,0.0
BBSDEV,BBSDEV-16865,Task,,1000001,24.0,24.0
BBSDEV,BBSDEV-16865,Task,1000001,2000006,,24.0
BBSDEV,BBSDEV-16867,Sub-task,,1000001,3.0,3.0
BBSDEV,BBSDEV-16867,Sub-task,1000001,2010014,0.0,3.0
BBSDEV,BBSDEV-16867,Sub-task,2010014,3010003,0.0,3.0
BBSDEV,BBSDEV-16867,Sub-task,3010003,4000006,,3.0
BBSDEV,BBSDEV-16868,Sub-task,,1000001,3.0,3.0
BBSDEV,BBSDEV-16868,Sub-task,1000001,2010014,3.0,6.0
BBSDEV,BBSDEV-16868,Sub-task,2010014,3000006,,6.0
BBSDEV,BBSDEV-16871,Sub-task,,1000001,3.0,3.0
BBSDEV,BBSDEV-16871,Sub-task,1000001,2010014,3.0,6.0
BBSDEV,BBSDEV-16871,Sub-task,2010014,3000006,,6.0
BBSDEV,BBSDEV-16872,Sub-task,,1000001,5.0,5.0
BBSDEV,BBSDEV-16872,Sub-task,1000001,2010014,5.0,10.0
BBSDEV,BBSDEV-16872,Sub-task,2010014,3010003,1.0,11.0
BBSDEV,BBSDEV-16872,Sub-task,3010003,4000006,,11.0
BBSDEV,BBSDEV-16875,Task,,1000001,59.0,59.0
BBSDEV,BBSDEV-16875,Task,1000001,2010014,3.0,62.0
BBSDEV,BBSDEV-16875,Task,2010014,3010003,3.0,65.0
BBSDEV,BBSDEV-16875,Task,3010003,4000006,,65.0
BBSDEV,BBSDEV-16877,Bug,,1000001,3.0,3.0
BBSDEV,BBSDEV-16877,Bug,1000001,2015900,0.0,3.0
BBSDEV,BBSDEV-16877,Bug,2015900,3000006,,3.0
BBSDEV,BBSDEV-16883,Sub-task,,1000001,0.0,0.0
BBSDEV,BBSDEV-16883,Sub-task,1000001,2010014,0.0,0.0
BBSDEV,BBSDEV-16883,Sub-task,2010014,3000006,,0.0
BBSDEV,BBSDEV-16884,Sub-task,,1000001,0.0,0.0
BBSDEV,BBSDEV-16884,Sub-task,1000001,2000006,,0.0
