project,issuekey,issuetype,rnk,status,leading_status,lagging_status,category,leading_category,lagging_category,created,started,finished,cycle,rolling_cycle
BBSDEV,BBSDEV-18465,Task,5,Closed,In progress,,Done,Doing,,2018-09-27 03:32:14.342,2018-10-04 02:01:38.721,,,5.0
BBSDEV,BBSDEV-18466,Task,1,Open,,In progress,ToDo,,Doing,2018-09-27 04:29:49.511,2018-09-27 04:29:49.511,2018-10-07 22:55:21.250,10.0,10.0
BBSDEV,BBSDEV-18466,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2018-09-27 04:29:49.511,2018-10-07 22:55:21.250,2018-10-08 04:32:04.366,0.0,10.0
BBSDEV,BBSDEV-18466,Task,3,Code review,In progress,Closed,Doing,Doing,Done,2018-09-27 04:29:49.511,2018-10-08 04:32:04.366,2018-10-11 23:12:13.877,3.0,13.0
BBSDEV,BBSDEV-18466,Task,4,Closed,Code review,,Done,Doing,,2018-09-27 04:29:49.511,2018-10-11 23:12:13.877,,,13.0
BBSDEV,BBSDEV-18467,Task,1,Open,,In progress,ToDo,,Doing,2018-09-27 05:20:54.040,2018-09-27 05:20:54.040,2018-10-04 05:04:26.083,6.0,6.0
BBSDEV,BBSDEV-18467,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2018-09-27 05:20:54.040,2018-10-04 05:04:26.083,2018-10-04 05:04:27.919,0.0,6.0
BBSDEV,BBSDEV-18467,Task,3,Code review,In progress,Closed,Doing,Doing,Done,2018-09-27 05:20:54.040,2018-10-04 05:04:27.919,2018-10-04 23:49:03.539,0.0,6.0
BBSDEV,BBSDEV-18467,Task,4,Closed,Code review,,Done,Doing,,2018-09-27 05:20:54.040,2018-10-04 23:49:03.539,,,6.0
BBSDEV,BBSDEV-18470,Task,1,Open,,Closed,ToDo,,Done,2018-09-28 00:45:24.229,2018-09-28 00:45:24.229,2018-10-15 06:33:39.729,17.0,17.0
BBSDEV,BBSDEV-18470,Task,2,Closed,Open,,Done,ToDo,,2018-09-28 00:45:24.229,2018-10-15 06:33:39.729,,,17.0
BBSDEV,BBSDEV-18471,Task,1,Open,,Triage,ToDo,,ToDo,2018-09-28 01:14:27.706,2018-09-28 01:14:27.706,2019-02-04 03:38:25.274,129.0,129.0
BBSDEV,BBSDEV-18471,Task,2,Triage,Open,,ToDo,ToDo,,2018-09-28 01:14:27.706,2019-02-04 03:38:25.274,,,129.0
BBSDEV,BBSDEV-18476,Task,1,Open,,In progress,ToDo,,Doing,2018-10-02 00:41:35.178,2018-10-02 00:41:35.178,2018-10-02 00:41:44.134,0.0,0.0
BBSDEV,BBSDEV-18476,Task,2,In progress,Open,Open,Doing,ToDo,ToDo,2018-10-02 00:41:35.178,2018-10-02 00:41:44.134,2018-10-02 03:31:20.486,0.0,0.0
BBSDEV,BBSDEV-18476,Task,3,Open,In progress,In progress,ToDo,Doing,Doing,2018-10-02 00:41:35.178,2018-10-02 03:31:20.486,2018-10-02 03:31:38.361,0.0,0.0
BBSDEV,BBSDEV-18476,Task,4,In progress,Open,Closed,Doing,ToDo,Done,2018-10-02 00:41:35.178,2018-10-02 03:31:38.361,2018-10-02 23:23:13.607,0.0,0.0
BBSDEV,BBSDEV-18476,Task,5,Closed,In progress,,Done,Doing,,2018-10-02 00:41:35.178,2018-10-02 23:23:13.607,,,0.0
BBSDEV,BBSDEV-18479,Task,1,Open,,In progress,ToDo,,Doing,2018-10-02 06:26:51.112,2018-10-02 06:26:51.112,2018-10-26 04:56:01.971,23.0,23.0
BBSDEV,BBSDEV-18479,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2018-10-02 06:26:51.112,2018-10-26 04:56:01.971,2018-10-26 04:56:06.190,0.0,23.0
BBSDEV,BBSDEV-18479,Task,3,Code review,In progress,Closed,Doing,Doing,Done,2018-10-02 06:26:51.112,2018-10-26 04:56:06.190,2018-10-31 00:41:36.074,4.0,27.0
BBSDEV,BBSDEV-18479,Task,4,Closed,Code review,,Done,Doing,,2018-10-02 06:26:51.112,2018-10-31 00:41:36.074,,,27.0
BBSDEV,BBSDEV-18481,Bug,1,Needs Triage,,Open,ToDo,,ToDo,2018-10-03 01:20:27.066,2018-10-03 01:20:27.066,2018-10-03 01:22:03.776,0.0,0.0
BBSDEV,BBSDEV-18481,Bug,2,Open,Needs Triage,In progress,ToDo,ToDo,Doing,2018-10-03 01:20:27.066,2018-10-03 01:22:03.776,2018-10-12 04:07:08.133,9.0,9.0
BBSDEV,BBSDEV-18481,Bug,3,In progress,Open,Code review,Doing,ToDo,Doing,2018-10-03 01:20:27.066,2018-10-12 04:07:08.133,2018-10-12 05:36:22.179,0.0,9.0
BBSDEV,BBSDEV-18481,Bug,4,Code review,In progress,Closed,Doing,Doing,Done,2018-10-03 01:20:27.066,2018-10-12 05:36:22.179,2018-10-16 22:23:54.044,4.0,13.0
BBSDEV,BBSDEV-18481,Bug,5,Closed,Code review,,Done,Doing,,2018-10-03 01:20:27.066,2018-10-16 22:23:54.044,,,13.0
BBSDEV,BBSDEV-18484,Bug,1,Needs Triage,,Open,ToDo,,ToDo,2018-10-03 01:27:34.366,2018-10-03 01:27:34.366,2018-10-03 01:27:44.185,0.0,0.0
BBSDEV,BBSDEV-18484,Bug,2,Open,Needs Triage,In progress,ToDo,ToDo,Doing,2018-10-03 01:27:34.366,2018-10-03 01:27:44.185,2018-10-04 00:12:50.208,0.0,0.0
BBSDEV,BBSDEV-18484,Bug,3,In progress,Open,Open,Doing,ToDo,ToDo,2018-10-03 01:27:34.366,2018-10-04 00:12:50.208,2018-10-04 01:50:57.605,0.0,0.0
BBSDEV,BBSDEV-18484,Bug,4,Open,In progress,In progress,ToDo,Doing,Doing,2018-10-03 01:27:34.366,2018-10-04 01:50:57.605,2018-10-08 23:24:28.416,4.0,4.0
BBSDEV,BBSDEV-18484,Bug,5,In progress,Open,Code review,Doing,ToDo,Doing,2018-10-03 01:27:34.366,2018-10-08 23:24:28.416,2018-10-09 22:20:33.385,0.0,4.0
BBSDEV,BBSDEV-18484,Bug,6,Code review,In progress,Closed,Doing,Doing,Done,2018-10-03 01:27:34.366,2018-10-09 22:20:33.385,2018-10-12 01:05:34.582,2.0,6.0
BBSDEV,BBSDEV-18484,Bug,7,Closed,Code review,,Done,Doing,,2018-10-03 01:27:34.366,2018-10-12 01:05:34.582,,,6.0
BBSDEV,BBSDEV-18487,Bug,1,Needs Triage,,Open,ToDo,,ToDo,2018-10-03 23:54:54.241,2018-10-03 23:54:54.241,2018-10-03 23:59:19.893,0.0,0.0
BBSDEV,BBSDEV-18487,Bug,2,Open,Needs Triage,In progress,ToDo,ToDo,Doing,2018-10-03 23:54:54.241,2018-10-03 23:59:19.893,2018-10-04 00:04:13.867,0.0,0.0
BBSDEV,BBSDEV-18487,Bug,3,In progress,Open,Code review,Doing,ToDo,Doing,2018-10-03 23:54:54.241,2018-10-04 00:04:13.867,2018-10-04 00:04:15.753,0.0,0.0
BBSDEV,BBSDEV-18487,Bug,4,Code review,In progress,Quality Review,Doing,Doing,Doing,2018-10-03 23:54:54.241,2018-10-04 00:04:15.753,2018-10-04 00:04:17.245,0.0,0.0
BBSDEV,BBSDEV-18487,Bug,5,Quality Review,Code review,Closed,Doing,Doing,Done,2018-10-03 23:54:54.241,2018-10-04 00:04:17.245,2018-10-07 23:04:38.206,3.0,3.0
BBSDEV,BBSDEV-18487,Bug,6,Closed,Quality Review,,Done,Doing,,2018-10-03 23:54:54.241,2018-10-07 23:04:38.206,,,3.0
BBSDEV,BBSDEV-18493,Improvement,1,Needs Triage,,Open,ToDo,,ToDo,2018-10-04 05:10:56.575,2018-10-04 05:10:56.575,2018-10-04 05:14:47.949,0.0,0.0
BBSDEV,BBSDEV-18493,Improvement,2,Open,Needs Triage,In progress,ToDo,ToDo,Doing,2018-10-04 05:10:56.575,2018-10-04 05:14:47.949,2018-11-11 22:26:42.409,38.0,38.0
BBSDEV,BBSDEV-18493,Improvement,3,In progress,Open,Code review,Doing,ToDo,Doing,2018-10-04 05:10:56.575,2018-11-11 22:26:42.409,2018-11-12 06:19:22.027,0.0,38.0
BBSDEV,BBSDEV-18493,Improvement,4,Code review,In progress,Closed,Doing,Doing,Done,2018-10-04 05:10:56.575,2018-11-12 06:19:22.027,2018-11-13 22:34:58.090,1.0,39.0
BBSDEV,BBSDEV-18493,Improvement,5,Closed,Code review,,Done,Doing,,2018-10-04 05:10:56.575,2018-11-13 22:34:58.090,,,39.0
BBSDEV,BBSDEV-18500,Improvement,1,Open,,In progress,ToDo,,Doing,2018-10-04 11:21:10.306,2018-10-04 11:21:10.306,2018-10-04 11:21:24.670,0.0,0.0
BBSDEV,BBSDEV-18500,Improvement,2,In progress,Open,Code review,Doing,ToDo,Doing,2018-10-04 11:21:10.306,2018-10-04 11:21:24.670,2018-10-04 11:46:01.330,0.0,0.0
BBSDEV,BBSDEV-18500,Improvement,3,Code review,In progress,Closed,Doing,Doing,Done,2018-10-04 11:21:10.306,2018-10-04 11:46:01.330,2018-10-05 06:08:08.433,0.0,0.0
BBSDEV,BBSDEV-18500,Improvement,4,Closed,Code review,,Done,Doing,,2018-10-04 11:21:10.306,2018-10-05 06:08:08.433,,,0.0
BBSDEV,BBSDEV-18504,Task,1,Open,,In progress,ToDo,,Doing,2018-10-05 01:19:47.413,2018-10-05 01:19:47.413,2018-10-08 00:23:59.765,2.0,2.0
BBSDEV,BBSDEV-18504,Task,2,In progress,Open,Closed,Doing,ToDo,Done,2018-10-05 01:19:47.413,2018-10-08 00:23:59.765,2018-10-08 23:05:00.655,0.0,2.0
BBSDEV,BBSDEV-18504,Task,3,Closed,In progress,,Done,Doing,,2018-10-05 01:19:47.413,2018-10-08 23:05:00.655,,,2.0
BBSDEV,BBSDEV-18506,Task,1,Open,,In progress,ToDo,,Doing,2018-10-05 03:12:26.812,2018-10-05 03:12:26.812,2018-11-04 22:27:18.602,30.0,30.0
BBSDEV,BBSDEV-18506,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2018-10-05 03:12:26.812,2018-11-04 22:27:18.602,2018-11-05 23:16:28.750,1.0,31.0
BBSDEV,BBSDEV-18506,Task,3,Code review,In progress,Closed,Doing,Doing,Done,2018-10-05 03:12:26.812,2018-11-05 23:16:28.750,2018-11-08 02:12:29.610,2.0,33.0
BBSDEV,BBSDEV-18506,Task,4,Closed,Code review,,Done,Doing,,2018-10-05 03:12:26.812,2018-11-08 02:12:29.610,,,33.0
BBSDEV,BBSDEV-18508,Bug,1,Open,,In progress,ToDo,,Doing,2018-10-05 06:05:40.371,2018-10-05 06:05:40.371,2018-10-11 05:21:38.365,5.0,5.0
BBSDEV,BBSDEV-18508,Bug,2,In progress,Open,Code review,Doing,ToDo,Doing,2018-10-05 06:05:40.371,2018-10-11 05:21:38.365,2018-10-11 05:21:40.964,0.0,5.0
BBSDEV,BBSDEV-18508,Bug,3,Code review,In progress,Closed,Doing,Doing,Done,2018-10-05 06:05:40.371,2018-10-11 05:21:40.964,2018-10-11 06:30:37.455,0.0,5.0
BBSDEV,BBSDEV-18508,Bug,4,Closed,Code review,,Done,Doing,,2018-10-05 06:05:40.371,2018-10-11 06:30:37.455,,,5.0
BBSDEV,BBSDEV-18511,Task,1,Open,,In progress,ToDo,,Doing,2018-10-05 07:46:52.443,2018-10-05 07:46:52.443,2018-10-08 22:46:18.853,3.0,3.0
BBSDEV,BBSDEV-18511,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2018-10-05 07:46:52.443,2018-10-08 22:46:18.853,2018-10-09 04:33:02.382,0.0,3.0
BBSDEV,BBSDEV-18511,Task,3,Code review,In progress,Closed,Doing,Doing,Done,2018-10-05 07:46:52.443,2018-10-09 04:33:02.382,2018-10-09 22:29:56.928,0.0,3.0
BBSDEV,BBSDEV-18511,Task,4,Closed,Code review,,Done,Doing,,2018-10-05 07:46:52.443,2018-10-09 22:29:56.928,,,3.0
BBSDEV,BBSDEV-18512,Improvement,1,Open,,Closed,ToDo,,Done,2018-10-05 07:48:53.381,2018-10-05 07:48:53.381,2018-11-27 03:50:08.027,52.0,52.0
BBSDEV,BBSDEV-18512,Improvement,2,Closed,Open,,Done,ToDo,,2018-10-05 07:48:53.381,2018-11-27 03:50:08.027,,,52.0
BBSDEV,BBSDEV-18514,Task,1,Open,,In progress,ToDo,,Doing,2018-10-07 21:48:34.102,2018-10-07 21:48:34.102,2018-10-10 22:06:25.471,3.0,3.0
BBSDEV,BBSDEV-18514,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2018-10-07 21:48:34.102,2018-10-10 22:06:25.471,2018-10-12 07:51:04.260,1.0,4.0
BBSDEV,BBSDEV-18514,Task,3,Code review,In progress,Quality Review,Doing,Doing,Doing,2018-10-07 21:48:34.102,2018-10-12 07:51:04.260,2018-10-16 05:10:42.896,3.0,7.0
BBSDEV,BBSDEV-18514,Task,4,Quality Review,Code review,Closed,Doing,Doing,Done,2018-10-07 21:48:34.102,2018-10-16 05:10:42.896,2018-10-22 00:43:16.108,5.0,12.0
BBSDEV,BBSDEV-18514,Task,5,Closed,Quality Review,,Done,Doing,,2018-10-07 21:48:34.102,2018-10-22 00:43:16.108,,,12.0
BBSDEV,BBSDEV-18517,Task,1,Open,,In progress,ToDo,,Doing,2018-10-07 23:50:22.643,2018-10-07 23:50:22.643,2018-10-07 23:51:38.689,0.0,0.0
BBSDEV,BBSDEV-18517,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2018-10-07 23:50:22.643,2018-10-07 23:51:38.689,2018-10-09 00:08:57.660,1.0,1.0
BBSDEV,BBSDEV-18517,Task,3,Code review,In progress,Closed,Doing,Doing,Done,2018-10-07 23:50:22.643,2018-10-09 00:08:57.660,2018-10-15 05:12:06.406,6.0,7.0
BBSDEV,BBSDEV-18517,Task,4,Closed,Code review,,Done,Doing,,2018-10-07 23:50:22.643,2018-10-15 05:12:06.406,,,7.0
BBSDEV,BBSDEV-18519,Improvement,1,Open,,Closed,ToDo,,Done,2018-10-07 23:51:41.360,2018-10-07 23:51:41.360,2018-10-29 00:52:03.978,21.0,21.0
BBSDEV,BBSDEV-18519,Improvement,2,Closed,Open,,Done,ToDo,,2018-10-07 23:51:41.360,2018-10-29 00:52:03.978,,,21.0
BBSDEV,BBSDEV-18524,Improvement,1,Needs Triage,,Open,ToDo,,ToDo,2018-10-08 01:36:41.129,2018-10-08 01:36:41.129,2018-10-09 03:14:59.619,1.0,1.0
BBSDEV,BBSDEV-18524,Improvement,2,Open,Needs Triage,,ToDo,ToDo,,2018-10-08 01:36:41.129,2018-10-09 03:14:59.619,,,1.0
BBSDEV,BBSDEV-18527,Bug,1,Needs Triage,,Closed,ToDo,,Done,2018-10-08 04:57:39.956,2018-10-08 04:57:39.956,2018-10-09 00:25:28.909,0.0,0.0
BBSDEV,BBSDEV-18527,Bug,2,Closed,Needs Triage,,Done,ToDo,,2018-10-08 04:57:39.956,2018-10-09 00:25:28.909,,,0.0
BBSDEV,BBSDEV-18529,Bug,1,Needs Triage,,Closed,ToDo,,Done,2018-10-08 05:24:44.272,2018-10-08 05:24:44.272,2018-10-08 23:02:24.185,0.0,0.0
BBSDEV,BBSDEV-18529,Bug,2,Closed,Needs Triage,,Done,ToDo,,2018-10-08 05:24:44.272,2018-10-08 23:02:24.185,,,0.0
BBSDEV,BBSDEV-18530,Bug,1,Needs Triage,,Open,ToDo,,ToDo,2018-10-08 05:40:16.414,2018-10-08 05:40:16.414,2018-10-08 23:48:03.695,0.0,0.0
BBSDEV,BBSDEV-18530,Bug,2,Open,Needs Triage,In progress,ToDo,ToDo,Doing,2018-10-08 05:40:16.414,2018-10-08 23:48:03.695,2018-10-10 00:49:09.134,1.0,1.0
BBSDEV,BBSDEV-18530,Bug,3,In progress,Open,Code review,Doing,ToDo,Doing,2018-10-08 05:40:16.414,2018-10-10 00:49:09.134,2018-10-10 00:49:11.628,0.0,1.0
BBSDEV,BBSDEV-18530,Bug,4,Code review,In progress,Closed,Doing,Doing,Done,2018-10-08 05:40:16.414,2018-10-10 00:49:11.628,2018-10-11 20:35:26.550,1.0,2.0
BBSDEV,BBSDEV-18530,Bug,5,Closed,Code review,,Done,Doing,,2018-10-08 05:40:16.414,2018-10-11 20:35:26.550,,,2.0
BBSDEV,BBSDEV-18534,Bug,1,Needs Triage,,Open,ToDo,,ToDo,2018-10-08 06:01:02.321,2018-10-08 06:01:02.321,2018-10-09 03:13:33.442,0.0,0.0
BBSDEV,BBSDEV-18534,Bug,2,Open,Needs Triage,In progress,ToDo,ToDo,Doing,2018-10-08 06:01:02.321,2018-10-09 03:13:33.442,2018-10-10 00:49:05.458,0.0,0.0
BBSDEV,BBSDEV-18534,Bug,3,In progress,Open,Code review,Doing,ToDo,Doing,2018-10-08 06:01:02.321,2018-10-10 00:49:05.458,2018-10-10 00:49:14.882,0.0,0.0
BBSDEV,BBSDEV-18534,Bug,4,Code review,In progress,Closed,Doing,Doing,Done,2018-10-08 06:01:02.321,2018-10-10 00:49:14.882,2018-10-11 20:30:55.448,1.0,1.0
BBSDEV,BBSDEV-18534,Bug,5,Closed,Code review,,Done,Doing,,2018-10-08 06:01:02.321,2018-10-11 20:30:55.448,,,1.0
BBSDEV,BBSDEV-18535,Bug,1,Needs Triage,,Open,ToDo,,ToDo,2018-10-08 06:31:26.692,2018-10-08 06:31:26.692,2018-10-08 06:31:57.271,0.0,0.0
BBSDEV,BBSDEV-18535,Bug,2,Open,Needs Triage,In progress,ToDo,ToDo,Doing,2018-10-08 06:31:26.692,2018-10-08 06:31:57.271,2018-10-09 22:30:02.907,1.0,1.0
BBSDEV,BBSDEV-18535,Bug,3,In progress,Open,Code review,Doing,ToDo,Doing,2018-10-08 06:31:26.692,2018-10-09 22:30:02.907,2018-11-02 06:15:54.969,23.0,24.0
BBSDEV,BBSDEV-18535,Bug,4,Code review,In progress,Closed,Doing,Doing,Done,2018-10-08 06:31:26.692,2018-11-02 06:15:54.969,2018-11-08 23:43:45.296,6.0,30.0
BBSDEV,BBSDEV-18535,Bug,5,Closed,Code review,,Done,Doing,,2018-10-08 06:31:26.692,2018-11-08 23:43:45.296,,,30.0
BBSDEV,BBSDEV-18540,Bug,1,Needs Triage,,Open,ToDo,,ToDo,2018-10-08 23:43:18.597,2018-10-08 23:43:18.597,2018-10-08 23:43:22.761,0.0,0.0
BBSDEV,BBSDEV-18540,Bug,2,Open,Needs Triage,Closed,ToDo,ToDo,Done,2018-10-08 23:43:18.597,2018-10-08 23:43:22.761,2018-10-09 04:11:47.960,0.0,0.0
BBSDEV,BBSDEV-18540,Bug,3,Closed,Open,Open,Done,ToDo,ToDo,2018-10-08 23:43:18.597,2018-10-09 04:11:47.960,2018-10-09 04:32:34.570,0.0,0.0
BBSDEV,BBSDEV-18540,Bug,4,Open,Closed,In progress,ToDo,Done,Doing,2018-10-08 23:43:18.597,2018-10-09 04:32:34.570,2018-10-09 04:33:14.281,0.0,0.0
BBSDEV,BBSDEV-18540,Bug,5,In progress,Open,Code review,Doing,ToDo,Doing,2018-10-08 23:43:18.597,2018-10-09 04:33:14.281,2018-10-09 05:15:18.380,0.0,0.0
BBSDEV,BBSDEV-18540,Bug,6,Code review,In progress,Closed,Doing,Doing,Done,2018-10-08 23:43:18.597,2018-10-09 05:15:18.380,2018-10-10 06:43:01.363,1.0,1.0
BBSDEV,BBSDEV-18540,Bug,7,Closed,Code review,,Done,Doing,,2018-10-08 23:43:18.597,2018-10-10 06:43:01.363,,,1.0
BBSDEV,BBSDEV-18542,Improvement,1,Needs Triage,,Open,ToDo,,ToDo,2018-10-08 23:54:58.884,2018-10-08 23:54:58.884,2018-10-09 00:06:28.639,0.0,0.0
BBSDEV,BBSDEV-18542,Improvement,2,Open,Needs Triage,,ToDo,ToDo,,2018-10-08 23:54:58.884,2018-10-09 00:06:28.639,,,0.0
BBSDEV,BBSDEV-18543,Improvement,1,Needs Triage,,Open,ToDo,,ToDo,2018-10-08 23:55:48.776,2018-10-08 23:55:48.776,2018-10-09 00:06:26.996,0.0,0.0
BBSDEV,BBSDEV-18543,Improvement,2,Open,Needs Triage,In progress,ToDo,ToDo,Doing,2018-10-08 23:55:48.776,2018-10-09 00:06:26.996,2018-10-12 05:24:41.672,3.0,3.0
BBSDEV,BBSDEV-18543,Improvement,3,In progress,Open,Code review,Doing,ToDo,Doing,2018-10-08 23:55:48.776,2018-10-12 05:24:41.672,2018-10-12 05:36:25.375,0.0,3.0
BBSDEV,BBSDEV-18543,Improvement,4,Code review,In progress,Closed,Doing,Doing,Done,2018-10-08 23:55:48.776,2018-10-12 05:36:25.375,2018-10-16 22:23:58.467,4.0,7.0
BBSDEV,BBSDEV-18543,Improvement,5,Closed,Code review,,Done,Doing,,2018-10-08 23:55:48.776,2018-10-16 22:23:58.467,,,7.0
BBSDEV,BBSDEV-18545,Improvement,1,Needs Triage,,Open,ToDo,,ToDo,2018-10-08 23:56:47.361,2018-10-08 23:56:47.361,2018-10-09 00:06:28.217,0.0,0.0
BBSDEV,BBSDEV-18545,Improvement,2,Open,Needs Triage,In progress,ToDo,ToDo,Doing,2018-10-08 23:56:47.361,2018-10-09 00:06:28.217,2018-10-12 04:06:51.923,3.0,3.0
BBSDEV,BBSDEV-18545,Improvement,3,In progress,Open,Code review,Doing,ToDo,Doing,2018-10-08 23:56:47.361,2018-10-12 04:06:51.923,2018-10-12 05:36:16.859,0.0,3.0
BBSDEV,BBSDEV-18545,Improvement,4,Code review,In progress,Closed,Doing,Doing,Done,2018-10-08 23:56:47.361,2018-10-12 05:36:16.859,2018-10-16 22:23:49.336,4.0,7.0
BBSDEV,BBSDEV-18545,Improvement,5,Closed,Code review,,Done,Doing,,2018-10-08 23:56:47.361,2018-10-16 22:23:49.336,,,7.0
BBSDEV,BBSDEV-18547,Improvement,1,Needs Triage,,Open,ToDo,,ToDo,2018-10-08 23:57:52.545,2018-10-08 23:57:52.545,2018-10-09 00:06:25.184,0.0,0.0
BBSDEV,BBSDEV-18547,Improvement,2,Open,Needs Triage,,ToDo,ToDo,,2018-10-08 23:57:52.545,2018-10-09 00:06:25.184,,,0.0
BBSDEV,BBSDEV-18548,Improvement,1,Open,,Closed,ToDo,,Done,2018-10-08 23:58:23.540,2018-10-08 23:58:23.540,2018-11-26 01:38:15.013,48.0,48.0
BBSDEV,BBSDEV-18548,Improvement,2,Closed,Open,,Done,ToDo,,2018-10-08 23:58:23.540,2018-11-26 01:38:15.013,,,48.0
BBSDEV,BBSDEV-18554,Improvement,1,Needs Triage,,Open,ToDo,,ToDo,2018-10-09 00:02:02.085,2018-10-09 00:02:02.085,2018-10-09 00:04:30.087,0.0,0.0
BBSDEV,BBSDEV-18554,Improvement,2,Open,Needs Triage,,ToDo,ToDo,,2018-10-09 00:02:02.085,2018-10-09 00:04:30.087,,,0.0
BBSDEV,BBSDEV-18555,Task,1,Open,,In progress,ToDo,,Doing,2018-10-09 00:22:17.499,2018-10-09 00:22:17.499,2018-10-09 04:07:12.906,0.0,0.0
BBSDEV,BBSDEV-18555,Task,2,In progress,Open,Closed,Doing,ToDo,Done,2018-10-09 00:22:17.499,2018-10-09 04:07:12.906,2018-10-19 03:07:22.314,9.0,9.0
BBSDEV,BBSDEV-18555,Task,3,Closed,In progress,,Done,Doing,,2018-10-09 00:22:17.499,2018-10-19 03:07:22.314,,,9.0
BBSDEV,BBSDEV-18556,Bug,1,Needs Triage,,Open,ToDo,,ToDo,2018-10-09 00:34:59.799,2018-10-09 00:34:59.799,2018-10-09 03:11:57.842,0.0,0.0
BBSDEV,BBSDEV-18556,Bug,2,Open,Needs Triage,Closed,ToDo,ToDo,Done,2018-10-09 00:34:59.799,2018-10-09 03:11:57.842,2019-06-05 04:45:13.667,239.0,239.0
BBSDEV,BBSDEV-18556,Bug,3,Closed,Open,,Done,ToDo,,2018-10-09 00:34:59.799,2019-06-05 04:45:13.667,,,239.0
BBSDEV,BBSDEV-18557,Bug,1,Needs Triage,,Closed,ToDo,,Done,2018-10-09 01:32:26.435,2018-10-09 01:32:26.435,2018-10-09 01:42:15.557,0.0,0.0
BBSDEV,BBSDEV-18557,Bug,2,Closed,Needs Triage,,Done,ToDo,,2018-10-09 01:32:26.435,2018-10-09 01:42:15.557,,,0.0
BBSDEV,BBSDEV-18558,Task,1,Open,,Closed,ToDo,,Done,2018-10-09 03:47:31.239,2018-10-09 03:47:31.239,2018-11-08 01:35:54.354,29.0,29.0
BBSDEV,BBSDEV-18558,Task,2,Closed,Open,,Done,ToDo,,2018-10-09 03:47:31.239,2018-11-08 01:35:54.354,,,29.0
BBSDEV,BBSDEV-18566,Improvement,1,Open,,In progress,ToDo,,Doing,2018-10-11 03:13:35.683,2018-10-11 03:13:35.683,2018-11-01 08:00:25.130,21.0,21.0
BBSDEV,BBSDEV-18566,Improvement,2,In progress,Open,Code review,Doing,ToDo,Doing,2018-10-11 03:13:35.683,2018-11-01 08:00:25.130,2018-11-06 22:10:42.497,5.0,26.0
BBSDEV,BBSDEV-18566,Improvement,3,Code review,In progress,Closed,Doing,Doing,Done,2018-10-11 03:13:35.683,2018-11-06 22:10:42.497,2018-11-09 05:02:49.344,2.0,28.0
BBSDEV,BBSDEV-18566,Improvement,4,Closed,Code review,,Done,Doing,,2018-10-11 03:13:35.683,2018-11-09 05:02:49.344,,,28.0
BBSDEV,BBSDEV-18567,Task,1,Open,,In progress,ToDo,,Doing,2018-10-11 03:17:54.778,2018-10-11 03:17:54.778,2018-10-29 05:17:55.377,18.0,18.0
BBSDEV,BBSDEV-18567,Task,2,In progress,Open,Code review,Doing,ToDo,Doing,2018-10-11 03:17:54.778,2018-10-29 05:17:55.377,2018-10-29 05:17:58.804,0.0,18.0
BBSDEV,BBSDEV-18567,Task,3,Code review,In progress,Closed,Doing,Doing,Done,2018-10-11 03:17:54.778,2018-10-29 05:17:58.804,2018-11-01 08:00:14.861,3.0,21.0
BBSDEV,BBSDEV-18567,Task,4,Closed,Code review,,Done,Doing,,2018-10-11 03:17:54.778,2018-11-01 08:00:14.861,,,21.0
BBSDEV,BBSDEV-18568,Improvement,1,Open,,In progress,ToDo,,Doing,2018-10-11 03:19:28.395,2018-10-11 03:19:28.395,2018-10-16 02:22:31.029,4.0,4.0
BBSDEV,BBSDEV-18568,Improvement,2,In progress,Open,Code review,Doing,ToDo,Doing,2018-10-11 03:19:28.395,2018-10-16 02:22:31.029,2018-10-16 03:46:29.133,0.0,4.0
BBSDEV,BBSDEV-18568,Improvement,3,Code review,In progress,Closed,Doing,Doing,Done,2018-10-11 03:19:28.395,2018-10-16 03:46:29.133,2018-10-16 22:20:30.291,0.0,4.0
BBSDEV,BBSDEV-18568,Improvement,4,Closed,Code review,,Done,Doing,,2018-10-11 03:19:28.395,2018-10-16 22:20:30.291,,,4.0
BBSDEV,BBSDEV-18572,Task,1,Open,,Closed,ToDo,,Done,2018-10-14 23:25:09.028,2018-10-14 23:25:09.028,2018-10-24 23:50:21.302,10.0,10.0
BBSDEV,BBSDEV-18572,Task,2,Closed,Open,,Done,ToDo,,2018-10-14 23:25:09.028,2018-10-24 23:50:21.302,,,10.0
BBSDEV,BBSDEV-18573,Bug,1,Needs Triage,,Open,ToDo,,ToDo,2018-10-14 23:54:44.125,2018-10-14 23:54:44.125,2018-10-16 03:15:34.915,1.0,1.0
BBSDEV,BBSDEV-18573,Bug,2,Open,Needs Triage,,ToDo,ToDo,,2018-10-14 23:54:44.125,2018-10-16 03:15:34.915,,,1.0
BBSDEV,BBSDEV-18574,Task,1,Open,,In progress,ToDo,,Doing,2018-10-15 02:48:44.299,2018-10-15 02:48:44.299,2018-10-15 02:58:33.734,0.0,0.0
